Row.names,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,WT_rep1,WT_rep2,KO_rep1,KO_rep3,chrom,type,symbol
ENSMUSG00000020805.15,142.7442251,-10.58092659,1.965803626,-5.382494187,7.35E-08,2.08E-06,139.6147028,431.3621977,0,0,chr11,protein_coding,Slc13a5
ENSMUSG00000020844.7,975.3873713,-1.475596745,0.391327391,-3.770747407,0.000162759,0.002123322,1049.049364,1820.645966,542.1916372,489.6625184,chr11,protein_coding,Nxn
ENSMUSG00000020865.17,120.0600807,-2.502835579,0.487308478,-5.13603947,2.81E-07,7.07E-06,101.8023875,306.415906,32.07048501,39.95154439,chr11,protein_coding,Abcc3
ENSMUSG00000020867.14,27.50051067,-3.651313302,1.021863881,-3.573189511,0.000352659,0.004172929,10.66501202,91.23062572,4.008810626,4.097594296,chr11,protein_coding,Spata20
ENSMUSG00000020878.7,1203.774426,-2.388465091,0.475419654,-5.023909026,5.06E-07,1.21E-05,1389.360202,2653.621244,428.942737,343.1735223,chr11,protein_coding,Lrrc46
ENSMUSG00000020904.12,335.5293394,-3.66468924,0.320905518,-11.41983867,3.33E-30,1.46E-27,451.8086911,792.3181517,62.1365647,35.85395009,chr11,protein_coding,Cfap52
ENSMUSG00000020932.15,31.81312512,-2.99434255,0.744628021,-4.021259564,5.79E-05,0.000853718,42.66004809,70.40624376,7.015418595,7.170790018,chr11,protein_coding,Gfap
ENSMUSG00000020961.16,407.2398732,-0.797406432,0.198063628,-4.02601144,5.67E-05,0.000838491,490.590553,543.4172054,287.6321624,307.3195722,chr12,protein_coding,Ston2
ENSMUSG00000020990.6,50.28330261,-2.606991641,0.567532842,-4.593552035,4.36E-06,8.34E-05,76.59417725,96.1888119,15.03303985,13.31718146,chr12,protein_coding,Cdkl1
ENSMUSG00000021003.11,548.3676257,-0.701399234,0.177501644,-3.951508383,7.77E-05,0.001110513,664.139385,694.1460653,448.9867901,386.1982624,chr12,protein_coding,Galc
ENSMUSG00000021013.17,445.565838,-0.686702288,0.186857031,-3.675014436,0.000237836,0.002939751,541.0069735,558.2917639,337.7422952,345.2223194,chr12,protein_coding,Ttc8
ENSMUSG00000021066.10,557.0613546,-0.714232048,0.175628806,-4.066713558,4.77E-05,0.000717837,646.6875471,737.7781037,430.9471423,412.8326253,chr12,protein_coding,Atl1
ENSMUSG00000021067.9,1394.606709,-0.604444805,0.127068672,-4.75683576,1.97E-06,4.11E-05,1584.239058,1780.980476,1133.491204,1079.716097,chr12,protein_coding,Sav1
ENSMUSG00000021078.6,22.25372977,-6.44133124,1.726226395,-3.731452178,0.000190379,0.002424249,10.66501202,77.34770442,1.002202656,0,chr12,protein_coding,Tomm20l
ENSMUSG00000021086.6,153.5404453,-3.94579948,0.446643226,-8.834343056,1.01E-18,1.56E-16,189.0615767,387.7301593,24.05286376,13.31718146,chr12,protein_coding,Ccdc175
ENSMUSG00000021087.19,187.5403095,-1.181113101,0.319501577,-3.696736373,0.000218389,0.002727705,215.2393335,305.4242687,137.3017639,92.19587166,chr12,protein_coding,Rtn1
ENSMUSG00000021090.17,277.2575978,-1.063389209,0.247734322,-4.292458153,1.77E-05,0.000295249,329.6458261,420.4541881,167.3678436,191.5625333,chr12,protein_coding,Lrrc9
ENSMUSG00000021234.10,408.7707527,-0.929074033,0.212522228,-4.371655809,1.23E-05,0.000214532,471.199622,600.9321651,298.6563916,264.2948321,chr12,protein_coding,Fam161b
ENSMUSG00000021245.16,1175.561875,-0.900142894,0.14170214,-6.352359226,2.12E-10,9.62E-09,1407.781587,1654.05091,862.8964872,777.5185177,chr12,protein_coding,Mlh3
ENSMUSG00000021257.15,1672.959695,-0.912905054,0.165174674,-5.526906939,3.26E-08,9.99E-07,1758.757437,2611.97248,1210.660809,1110.448054,chr12,protein_coding,Angel1
ENSMUSG00000021258.11,2451.161516,-0.832859484,0.136991685,-6.079635307,1.20E-09,4.85E-08,2678.85711,3600.634804,1794.944958,1730.209191,chr12,protein_coding,Ccnk
ENSMUSG00000021270.14,38436.24245,-0.680920168,0.084088706,-8.097641147,5.60E-16,5.70E-14,44876.43149,49807.9551,30578.20525,28482.37795,chr12,protein_coding,Hsp90aa1
ENSMUSG00000021363.15,519.5898143,-1.593747652,0.207140691,-7.694034647,1.43E-14,1.19E-12,677.7130366,883.5487774,287.6321624,229.4652806,chr13,protein_coding,Mak
ENSMUSG00000021379.3,964.6686713,-0.904665794,0.166619699,-5.429524833,5.65E-08,1.64E-06,1193.5118,1321.852436,771.6960455,571.6144043,chr13,protein_coding,Id4
ENSMUSG00000021392.9,5123.13309,-0.7193484,0.098395359,-7.310796037,2.66E-13,1.91E-11,6013.127687,6736.191745,4033.865692,3709.347236,chr13,protein_coding,Nol8
ENSMUSG00000021483.9,389.6268769,-1.109586817,0.255106519,-4.349503964,1.36E-05,0.000234566,431.4482136,633.6561939,293.6453784,199.7577219,chr13,protein_coding,Cdk20
ENSMUSG00000021552.8,3890.388952,-0.785640434,0.136232542,-5.766907261,8.07E-09,2.80E-07,4143.841944,5704.889019,3017.632199,2695.192648,chr13,protein_coding,Gkap1
ENSMUSG00000021557.16,1495.004237,-0.768519473,0.13370278,-5.747969297,9.03E-09,3.08E-07,1699.615098,2068.555275,1102.422922,1109.423656,chr13,protein_coding,Agtpbp1
ENSMUSG00000021572.10,1637.629769,-1.079444042,0.144949272,-7.447047007,9.55E-14,7.29E-12,1912.915338,2533.633138,1070.352437,1033.618161,chr13,protein_coding,Cep72
ENSMUSG00000021615.14,476.6877126,-1.051018307,0.189947634,-5.533200301,3.14E-08,9.67E-07,609.8447783,676.296595,331.7290793,288.8803979,chr13,protein_coding,Xrcc4
ENSMUSG00000021643.16,853.5222453,-1.699479202,0.204186551,-8.323169168,8.56E-17,9.96E-15,1021.902061,1588.602852,441.9713715,361.6126966,chr13,protein_coding,Serf1
ENSMUSG00000021718.6,232.4877089,-1.29334347,0.259193624,-4.989873795,6.04E-07,1.42E-05,301.5289762,358.9726795,137.3017639,132.147416,chr13,protein_coding,Nt5el
ENSMUSG00000021749.7,83.36391486,-5.526782765,0.703476906,-7.856381236,3.95E-15,3.64E-13,123.1324115,203.2856334,6.013215939,1.024398574,chr14,protein_coding,Fam3d
ENSMUSG00000021758.15,8762.314325,-0.777366629,0.089505662,-8.685111188,3.78E-18,5.39E-16,10493.40228,11641.82115,6639.592599,6274.441266,chr13,protein_coding,Ddx4
ENSMUSG00000021759.15,249.8424984,-1.215600206,0.362791731,-3.350683331,0.000806124,0.008425165,194.878856,503.7517159,158.3480197,142.3914018,chr13,protein_coding,Plpp1
ENSMUSG00000021879.14,467.1829536,-3.145381904,0.609233003,-5.162855412,2.43E-07,6.21E-06,516.7683098,1162.198841,81.17841518,108.5862488,chr14,protein_coding,Dnah12
ENSMUSG00000021902.8,7069.909275,-2.126384063,0.407574867,-5.217161886,1.82E-07,4.79E-06,8539.76599,14469.97055,2942.466999,2327.43356,chr14,protein_coding,Phf7
ENSMUSG00000021916.17,2167.369486,-0.74185855,0.130262944,-5.695085092,1.23E-08,4.10E-07,2385.084507,3040.359766,1629.581519,1614.452153,chr14,protein_coding,Glt8d1
ENSMUSG00000021918.11,1835.529008,-0.759337502,0.120571647,-6.297811447,3.02E-10,1.32E-08,2153.362882,2462.235257,1407.09253,1319.425363,chr14,protein_coding,Nek4
ENSMUSG00000021940.11,721.5336673,-1.621877783,0.214772396,-7.551611904,4.30E-14,3.42E-12,833.8100308,1344.660092,378.8326042,328.8319423,chr14,protein_coding,Ptpn20
ENSMUSG00000021977.12,55.27211963,-9.212081431,2.177460248,-4.23065424,2.33E-05,0.000380058,45.56868773,175.5197908,0,0,chr14,protein_coding,1700129C05Rik
ENSMUSG00000021987.10,2755.656038,-0.838811167,0.139202825,-6.025819991,1.68E-09,6.61E-08,3016.259309,4053.813021,2108.634389,1843.917433,chr14,protein_coding,Mtmr6
ENSMUSG00000021993.11,857.7289499,-0.766038928,0.159383142,-4.806273221,1.54E-06,3.31E-05,1007.358863,1153.274106,692.5220356,577.7607957,chr14,protein_coding,Mipep
ENSMUSG00000021997.5,218.5500692,-4.217761079,0.852974817,-4.944766243,7.62E-07,1.74E-05,191.0006698,638.6143801,22.04845844,22.53676863,chr14,protein_coding,Lrrc63
ENSMUSG00000022023.7,1652.290094,-0.776261683,0.114910692,-6.755347758,1.42E-11,7.71E-10,2044.773668,2128.053509,1234.713673,1201.619527,chr14,protein_coding,Wbp4
ENSMUSG00000022033.10,1540.310399,-1.030310822,0.154347402,-6.67527154,2.47E-11,1.30E-09,1733.549227,2402.737023,1030.264331,994.6910154,chr14,protein_coding,Pbk
ENSMUSG00000022039.7,2011.309536,-1.853908936,0.536471794,-3.455743536,0.000548777,0.006087696,2390.901786,3911.017259,1119.460367,623.8587316,chr14,protein_coding,Adam2
ENSMUSG00000022064.11,537.7653396,-0.729628533,0.174661048,-4.177396982,2.95E-05,0.000469416,688.3780487,653.4889386,419.9229131,389.2714581,chr14,protein_coding,Pibf1
ENSMUSG00000022085.5,356.7190771,-7.11717124,1.377452683,-5.166907966,2.38E-07,6.09E-06,365.5190484,1051.13547,1.002202656,9.219587166,chr14,protein_coding,Pebp4
ENSMUSG00000022089.10,602.6515904,-0.6322662,0.186523586,-3.389738602,0.000699593,0.007513569,663.1698384,802.234524,523.1497867,422.0522125,chr14,protein_coding,Bin3
ENSMUSG00000022092.12,1407.287968,-0.690879201,0.163737657,-4.219427664,2.45E-05,0.000397735,1503.766695,1972.366463,1214.66962,938.3490938,chr14,protein_coding,Ppp3cc
ENSMUSG00000022110.14,3536.540494,-0.617323049,0.110176447,-5.603040092,2.11E-08,6.74E-07,4041.07001,4522.857434,2993.579335,2588.655196,chr14,protein_coding,Sucla2
ENSMUSG00000022155.10,1443.210289,-6.580785324,0.583968296,-11.2690798,1.87E-29,7.55E-27,1899.341686,3813.83681,35.07709298,24.58556578,chr15,protein_coding,Mroh2b
ENSMUSG00000022236.11,2466.390637,-1.828898805,0.429362817,-4.259564944,2.05E-05,0.000337333,2935.786946,4762.833645,1279.812792,887.1291651,chr15,protein_coding,Ropn1l
ENSMUSG00000022246.15,2558.194337,-0.802219693,0.146940169,-5.459498925,4.77E-08,1.41E-06,2682.735297,3820.778271,1922.224695,1807.039085,chr15,protein_coding,Rai14
ENSMUSG00000022269.14,510.7633929,-5.127912503,0.757981305,-6.765222925,1.33E-11,7.26E-10,522.5855891,1463.656561,25.05506641,31.75635579,chr15,protein_coding,Marchf11
ENSMUSG00000022283.16,27800.37774,-0.77503536,0.090734829,-8.541762525,1.32E-17,1.70E-15,32314.98643,37871.61768,20812.74257,20202.16428,chr15,protein_coding,Pabpc1
ENSMUSG00000022307.17,2393.660718,-0.777023362,0.102763338,-7.561289602,3.99E-14,3.20E-12,2993.959738,3052.259413,1739.823812,1788.59991,chr15,protein_coding,Oxr1
ENSMUSG00000022332.9,1440.964671,-1.209852497,0.150825405,-8.021543148,1.04E-15,1.03E-13,1814.02159,2210.359399,969.1299688,770.3477276,chr15,protein_coding,Khdrbs3
ENSMUSG00000022375.7,356.6541307,-1.744483762,0.239479224,-7.284488953,3.23E-13,2.31E-11,475.0778082,623.7398215,185.4074915,142.3914018,chr15,protein_coding,Lrrc6
ENSMUSG00000022431.4,230.9659661,-1.159727939,0.267101189,-4.34190481,1.41E-05,0.000242299,277.2903126,360.9559539,147.3237905,138.2938075,chr15,protein_coding,Ribc2
ENSMUSG00000022441.18,251.733549,-3.556664818,0.986358423,-3.605854359,0.000311128,0.00374278,178.3965647,749.6777505,47.10352486,31.75635579,chr15,protein_coding,Efcab6
ENSMUSG00000022442.17,256.4367602,-0.875201715,0.295350697,-2.963262742,0.003043966,0.026120277,240.4475438,423.4290998,173.3810596,188.4893376,chr15,protein_coding,Ttll1
ENSMUSG00000022445.8,20.815337,-3.425624633,1.112126322,-3.080247778,0.002068285,0.018791948,7.756372379,68.42296929,4.008810626,3.073195722,chr15,protein_coding,Cyp2d26
ENSMUSG00000022454.18,848.7109641,-0.978648611,0.163863526,-5.972339499,2.34E-09,8.91E-08,1036.445259,1215.747251,627.378863,515.2724827,chr15,protein_coding,Nell2
ENSMUSG00000022483.18,168.6548971,-1.83611963,0.367372744,-4.997974559,5.79E-07,1.37E-05,193.9093095,333.1901113,92.2026444,55.317523,chr15,protein_coding,Col2a1
ENSMUSG00000022487.15,801.1303046,-0.859680667,0.174501562,-4.926492661,8.37E-07,1.91E-05,931.7342321,1134.432998,636.3986869,501.9553013,chr15,protein_coding,Gtsf1
ENSMUSG00000022525.14,115.8666712,-2.214111186,0.460585469,-4.807166819,1.53E-06,3.30E-05,108.5892133,272.7002399,36.07929563,46.09793583,chr16,protein_coding,Plaat1
ENSMUSG00000022542.8,306.4256284,-4.393127312,0.747220333,-5.879293051,4.12E-09,1.52E-07,309.2853486,860.7411209,30.06607969,25.60996435,chr16,protein_coding,Septin12
ENSMUSG00000022543.11,362.2906275,-0.691347362,0.233456352,-2.961355975,0.003062877,0.026249155,367.4581415,527.5510096,279.6145412,274.5388178,chr16,transcribed_unitary_pseudogene,Dnaaf8
ENSMUSG00000022558.17,1587.097663,-0.621112061,0.123587768,-5.02567584,5.02E-07,1.20E-05,1802.387032,2044.755981,1217.676228,1283.571413,chr15,protein_coding,Mroh1
ENSMUSG00000022580.14,407.711514,-0.999349782,0.202578207,-4.933155433,8.09E-07,1.84E-05,509.0119374,578.1245087,288.6343651,255.0752449,chr15,protein_coding,Rhpn1
ENSMUSG00000022603.10,3641.173856,-2.232298272,0.313077763,-7.130171905,1.00E-12,6.52E-11,4818.646341,7190.361599,1396.068301,1159.619186,chr15,protein_coding,Mroh4
ENSMUSG00000022619.6,467.3085089,-1.530905528,0.264635327,-5.784962822,7.25E-09,2.54E-07,500.2860185,888.5069636,277.6101359,202.8309177,chr15,protein_coding,Mapk8ip2
ENSMUSG00000022620.15,401.8284296,-2.547715456,0.773469692,-3.293878844,0.000988151,0.010047359,341.2803847,1031.302726,132.2907507,102.4398574,chr15,protein_coding,Arsa
ENSMUSG00000022622.6,307.5219982,-2.450920865,0.314561845,-7.791538943,6.62E-15,6.03E-13,358.7322225,681.2547812,112.2466975,77.85429162,chr15,protein_coding,Acr
ENSMUSG00000022656.16,1445.880418,-1.289941443,0.17643323,-7.311215944,2.65E-13,1.91E-11,1628.8382,2476.118179,897.9735802,780.5917134,chr16,protein_coding,Nectin3
ENSMUSG00000022671.14,371.4065151,-1.084787098,0.255146297,-4.251627826,2.12E-05,0.000348548,382.0013397,627.7063705,250.5506641,225.3676863,chr16,protein_coding,Mzt2
ENSMUSG00000022723.17,1437.373954,-1.949489721,0.18364582,-10.6154865,2.52E-26,8.37E-24,1756.818344,2810.299927,591.2995673,591.0779772,chr16,protein_coding,Crybg3
ENSMUSG00000022753.16,235.8613591,-3.808393377,0.330980911,-11.50638375,1.23E-30,5.51E-28,348.0672105,532.5091958,29.06387704,33.80515294,chr16,protein_coding,Tmem30c
ENSMUSG00000022768.18,61.26886124,-1.62819812,0.559674794,-2.909186083,0.003623711,0.029972544,55.2641532,129.9044779,24.05286376,35.85395009,chr16,protein_coding,Ccdc116
ENSMUSG00000022773.20,1226.918175,-2.605843424,0.17954049,-14.5139596,9.88E-48,2.00E-44,1708.341017,2506.858933,324.7136607,367.7590881,chr16,protein_coding,Ypel1
ENSMUSG00000022783.12,1030.049806,-2.933450955,0.629360986,-4.660999044,3.15E-06,6.23E-05,1173.151322,2470.168355,299.6585943,177.2209533,chr16,protein_coding,Spag6l
ENSMUSG00000022787.11,334.9682761,-0.688334978,0.241811786,-2.846573322,0.004419255,0.035329596,353.8844898,473.0109616,288.6343651,224.3432877,chr16,protein_coding,Wdr53
ENSMUSG00000022800.15,6418.603613,-0.915070368,0.094675963,-9.665287135,4.23E-22,9.52E-20,7883.382977,8893.994371,4573.050722,4323.986381,chr16,protein_coding,Fyttd1
ENSMUSG00000022805.18,107.1907332,-2.46320914,0.43104914,-5.714450885,1.10E-08,3.69E-07,128.9496908,234.0263877,36.07929563,29.70755865,chr16,protein_coding,Cfap91
ENSMUSG00000022855.10,5396.939439,-0.751471452,0.099672485,-7.539407196,4.72E-14,3.73E-12,6370.890363,7172.512129,4220.275387,3824.079877,chr16,protein_coding,Senp2
ENSMUSG00000022889.8,1188.353878,-0.677295333,0.143464944,-4.720981393,2.35E-06,4.82E-05,1332.156956,1592.569401,965.1211582,863.5679979,chr16,protein_coding,Mrpl39
ENSMUSG00000022972.11,449.3618203,-0.679616087,0.228780872,-2.970598374,0.002972202,0.025602186,435.3263998,671.3384088,354.7797404,336.0027323,chr16,protein_coding,Cfap298
ENSMUSG00000023032.13,465.9212694,-0.841009716,0.226144346,-3.718906671,0.000200087,0.002528769,471.199622,724.8868196,337.7422952,329.8563408,chr15,protein_coding,Slc4a8
ENSMUSG00000023072.15,812.1337516,-0.771678469,0.187975097,-4.10521649,4.04E-05,0.000622961,828.962298,1219.7138,588.2929594,611.5659487,chr7,protein_coding,Cep89
ENSMUSG00000023084.12,285.2671518,-3.04332674,0.663871,-4.584214011,4.56E-06,8.67E-05,294.7421504,722.9035451,70.15418595,53.26872585,chr3,protein_coding,Lrrc71
ENSMUSG00000023170.15,1208.781725,-0.634745946,0.137642209,-4.611564663,4.00E-06,7.70E-05,1353.48698,1587.611215,975.1431848,918.8855209,chr11,protein_coding,Gps2
ENSMUSG00000023345.18,570.3109524,-0.644653872,0.180266934,-3.576107148,0.000348749,0.004131488,646.6875471,744.7195643,479.0528698,410.7838282,chr9,protein_coding,Poc1a
ENSMUSG00000023403.15,3794.710174,-0.64472204,0.103448933,-6.23227344,4.60E-10,1.97E-08,4445.37092,4812.415507,3143.909733,2777.144534,chr6,protein_coding,Stk31
ENSMUSG00000023456.17,1336.235672,-0.980646052,0.13031846,-7.524997267,5.27E-14,4.12E-12,1681.193713,1866.261278,940.0660918,857.4216064,chr6,protein_coding,Tpi1
ENSMUSG00000023505.14,1389.925066,-0.718052559,0.147971712,-4.852633983,1.22E-06,2.67E-05,1521.218533,1936.667522,1121.464773,980.3494353,chr6,protein_coding,Cdca3
ENSMUSG00000023806.11,634.5138731,-1.068759288,0.177239978,-6.030012534,1.64E-09,6.45E-08,770.7895052,948.0051977,427.9405343,391.3202553,chr17,protein_coding,Rsph3b
ENSMUSG00000023868.18,271.9155635,-2.955189205,0.756659622,-3.905572757,9.40E-05,0.001315156,279.2294057,684.2296929,81.17841518,43.02474011,chr17,protein_coding,Pde10a
ENSMUSG00000023873.14,1508.243383,-2.606542071,0.546339279,-4.770921969,1.83E-06,3.87E-05,1834.382068,3347.767309,529.1630026,321.6611522,chr17,protein_coding,1700010I14Rik
ENSMUSG00000023908.9,441.641164,-1.855534381,0.222581252,-8.336436092,7.66E-17,8.95E-15,613.7229645,770.5021325,220.4845844,161.8549747,chr17,protein_coding,Pkmyt1
ENSMUSG00000023930.15,1762.132852,-3.613997307,0.694142854,-5.206417215,1.93E-07,5.05E-06,2032.169563,4484.183582,346.7621191,185.4161419,chr17,protein_coding,Crisp2
ENSMUSG00000023931.6,131.1112007,-1.745418984,0.370567897,-4.710119243,2.48E-06,5.05E-05,156.0969941,247.909309,66.14537533,54.29312442,chr17,protein_coding,Efhb
ENSMUSG00000023935.11,231.5234669,-2.121533926,0.285281788,-7.436625865,1.03E-13,7.86E-12,327.706733,425.4123743,99.21806299,73.75669733,chr17,protein_coding,Spats1
ENSMUSG00000023949.8,158.9300409,-4.271167173,1.116532699,-3.825384763,0.000130568,0.001760102,107.6196668,496.8102553,21.04625579,10.24398574,chr17,protein_coding,Tcte1
ENSMUSG00000023966.9,277.8083436,-1.464785899,0.314894765,-4.651667983,3.29E-06,6.46E-05,275.3512195,540.4422937,166.365641,129.0742203,chr17,protein_coding,Rsph9
ENSMUSG00000023999.15,204.3329127,-1.037471788,0.32049507,-3.237091253,0.001207548,0.011872461,247.2343696,302.449357,172.3788569,95.26906738,chr17,protein_coding,Kif6
ENSMUSG00000024033.11,8510.350297,-1.39917633,0.308624447,-4.533588779,5.80E-06,0.000108344,10089.10137,14593.9252,5204.438395,4153.936218,chr17,protein_coding,Rsph1
ENSMUSG00000024076.11,393.6840524,-1.57207994,0.24319751,-6.464210679,1.02E-10,4.87E-09,462.4737031,715.9620845,191.4207074,204.8797148,chr17,protein_coding,Vit
ENSMUSG00000024116.7,49.77390343,-4.988448331,1.573416778,-3.170455788,0.001522,0.014424425,15.51274476,177.5030653,3.006607969,3.073195722,chr17,protein_coding,Prss21
ENSMUSG00000024154.12,410.8689861,-2.173596191,0.569071691,-3.819547213,0.000133697,0.001798685,449.869598,895.4484242,182.4008835,115.7570389,chr17,protein_coding,Gtf2a1l
ENSMUSG00000024158.18,1357.65907,-0.922543861,0.163088126,-5.656719971,1.54E-08,5.09E-07,1512.492614,2042.772706,1031.266534,844.104425,chr17,protein_coding,Hagh
ENSMUSG00000024169.17,3964.010003,-2.011688731,0.280285111,-7.17729431,7.11E-13,4.75E-11,5113.388491,7591.97468,1589.493413,1561.183427,chr17,protein_coding,Ift140
ENSMUSG00000024175.3,79.36784659,-1.910616823,0.612951893,-3.117074675,0.001826553,0.016914633,46.53823428,204.2772706,43.09471423,23.5611672,chr17,protein_coding,Tekt4
ENSMUSG00000024180.15,803.2522463,-0.811088464,0.157734424,-5.142114471,2.72E-07,6.86E-06,959.8510819,1086.834411,622.3678497,543.9556428,chr17,protein_coding,Pgap6
ENSMUSG00000024193.9,801.5534969,-0.987094955,0.19228718,-5.133441322,2.84E-07,7.15E-06,946.2774303,1185.006497,632.3898763,442.540184,chr17,protein_coding,Phf1
ENSMUSG00000024206.16,1729.107742,-1.379567124,0.150910444,-9.141627887,6.15E-20,1.07E-17,2110.702834,2885.664357,1002.202656,917.8611223,chr17,protein_coding,Rfx2
ENSMUSG00000024227.15,14.33674628,-3.372761212,1.218358811,-2.768282366,0.005635261,0.043125517,10.66501202,41.64876392,4.008810626,1.024398574,chr17,protein_coding,Pdzph1
ENSMUSG00000024266.9,978.4395942,-0.916431742,0.170092282,-5.387850255,7.13E-08,2.03E-06,1214.841824,1343.668455,787.731288,567.51681,chr8,protein_coding,Adad2
ENSMUSG00000024306.14,73.21528796,-7.155229206,2.073511678,-3.45077835,0.000558972,0.006177088,31.99503606,258.8173186,0,2.048797148,chr18,protein_coding,Ccdc178
ENSMUSG00000024524.18,13.5738616,-3.62696793,1.225428976,-2.959753688,0.003078851,0.02636372,15.51274476,34.70730326,1.002202656,3.073195722,chr18,protein_coding,Gnal
ENSMUSG00000024654.9,3317.648775,-2.082148978,0.497963353,-4.181329744,2.90E-05,0.000462826,3661.007763,7074.340042,1440.165217,1095.082076,chr19,protein_coding,Asrgl1
ENSMUSG00000024696.10,165.3144835,-1.705334762,0.383760601,-4.443746331,8.84E-06,0.000158864,159.0056338,347.0730326,70.15418595,85.02508164,chr19,protein_coding,Lpxn
ENSMUSG00000024728.14,40.07846798,-8.748334414,2.960421631,-2.95509745,0.003125703,0.026671611,14.54319821,145.7706737,0,0,chr19,protein_coding,Ms4a19
