"","X","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","WT_rep1","WT_rep2","KO_rep1","KO_rep3","chrom","type","symbol"
"2160",2160,"ENSMUSG00000020038.11",1847.95753205402,-0.608520968874255,0.116784101948716,-5.21064904143782,1.88181135768637e-07,4.95143966338441e-06,2140.75877667791,2323.4060442122,1529.36125381689,1398.30405350906,"chr10","protein_coding","Cry1"
"2200",2200,"ENSMUSG00000020102.16",206.259745889728,-3.04460358750632,0.350944941452393,-8.67544514220997,4.11935938623721e-18,5.82874949798068e-16,257.899381610653,477.969147806351,44.0969168859393,45.0735372559698,"chr10","protein_coding","Slc16a7"
"2213",2213,"ENSMUSG00000020124.11",1904.10277052479,-0.71205758202585,0.12848241698782,-5.54206247609236,2.98929605342128e-08,9.2529478095214e-07,2117.4896595401,2611.97247992101,1425.13217754104,1461.81676509702,"chr10","protein_coding","Usp15"
"2217",2217,"ENSMUSG00000020131.15",343.894731773992,-1.49321240024417,0.309090857694026,-4.83098209822278,1.35861221106012e-06,2.94642652503648e-05,319.950360644796,695.137702515046,189.416302078239,171.074561857885,"chr10","protein_coding","Pcsk4"
"2233",2233,"ENSMUSG00000020156.17",5129.84496682569,-0.734736291008948,0.1164425625883,-6.30986019782747,2.79287635689535e-10,1.24200132319605e-08,5721.29417625739,7096.15606162292,4093.99785179686,3607.93177762558,"chr10","protein_coding","Pwwp3a"
"2237",2237,"ENSMUSG00000020164.8",38.2759761314794,-4.16039407839325,0.845343340784885,-4.92154356421665,8.58642833602543e-07,1.94406735108344e-05,33.9341291592965,111.063370444629,4.00881062599448,4.09759429599725,"chr10","lncRNA","Kcnmb4os1"
"2258",2258,"ENSMUSG00000020193.4",529.072960489514,-1.87045613652635,0.265159123479187,-7.05408930299608,1.73734779561554e-12,1.08164600912261e-10,569.123823328773,1092.78423419626,251.552866781154,202.830917651864,"chr11","protein_coding","Zpbp"
"2264",2264,"ENSMUSG00000020213.7",19.2264726606774,-7.68820726226191,1.7030142416682,-4.51447032805249,6.34752080901019e-06,0.000117697952717184,19.3909309481694,57.5149596945402,0,0,"chr10","protein_coding","Glipr1l1"
"2265",2265,"ENSMUSG00000020214.11",820.986172116324,-1.137049216864,0.16179541743598,-7.02769729132728,2.09969802265356e-12,1.29924433609701e-10,1058.74482977005,1198.88941846033,561.233487639227,465.076952595688,"chr10","protein_coding","Glipr1l2"
"2273",2273,"ENSMUSG00000020227.11",350.372393364481,-1.82578021952397,0.264372171032652,-6.9060983703102,4.98164605611743e-12,2.87996075141372e-10,420.783201575277,672.330046084453,137.301763940311,171.074561857885,"chr10","protein_coding","Irak3"
"2291",2291,"ENSMUSG00000020258.17",100.472047388127,-1.70895518358697,0.385810784100731,-4.42951636919713,9.44446447640029e-06,0.000168369422216285,158.036087227581,149.737222653027,52.1145381379283,42.0003415339718,"chr9","protein_coding","Glyctk"
"2313",2313,"ENSMUSG00000020289.16",849.427741167792,-0.708175872289168,0.147699064684196,-4.79472144121807,1.62901030634258e-06,3.48429117743508e-05,1067.47074869673,1040.22746068229,680.495603762563,609.517151529591,"chr11","protein_coding","Nprl3"
"2316",2316,"ENSMUSG00000020299.7",1625.66783775794,-0.742596672782107,0.127951463033329,-5.80373725456095,6.48528765423397e-09,2.29813153057391e-07,1974.96631707106,2095.32947990627,1320.90310126518,1111.47245278925,"chr11","protein_coding","4930524B15Rik"
"2328",2328,"ENSMUSG00000020319.10",289.928704460904,-1.23156317365481,0.255317033838025,-4.82366239001555,1.40945912519366e-06,3.05015999349395e-05,336.43265195074,476.977510570239,182.400883482749,163.90377183989,"chr11","protein_coding","Wdpcp"
"2338",2338,"ENSMUSG00000020332.8",227.934861936513,-1.64863498832571,0.280746676256378,-5.87232237371237,4.29732047320145e-09,1.58094513554106e-07,340.310838140374,351.039581583918,132.290750657818,88.0982773639409,"chr11","protein_coding","Meikin"
"2366",2366,"ENSMUSG00000020389.20",758.068820207855,-1.29981879902481,0.177146972724874,-7.33751629526041,2.17593913341323e-13,1.60101645183575e-11,931.734232059541,1224.67198659926,415.914102446927,459.954959725691,"chr11","protein_coding","Cdkl3"
"2392",2392,"ENSMUSG00000020434.5",278.226730483416,-1.98511207685565,0.306576348612215,-6.4750985711771,9.47500658951618e-11,4.56469722219691e-09,344.189024330007,544.408842625906,140.308371909807,84.0006830679436,"chr11","protein_coding","4921536K21Rik"
"2404",2404,"ENSMUSG00000020455.17",1555.66329402411,-0.890075478514367,0.126178258680893,-7.05411128525226,1.7370731999043e-12,1.08164600912261e-10,1876.07256923539,2165.73572367027,1068.34803182753,1112.49685136325,"chr11","protein_coding","Trim11"
"2410",2410,"ENSMUSG00000020461.11",148.94363137685,-2.47240566850055,0.417672269032581,-5.91948724349637,3.22946885801925e-09,1.21009394209558e-07,167.731552701666,337.156660278339,59.1299567334186,31.7563557939787,"chr11","protein_coding","Clhc1"
"2411",2411,"ENSMUSG00000020462.15",2578.64510393858,-1.13165034521491,0.137733247411854,-8.21624674128985,2.09971218057689e-16,2.2719559498285e-14,3037.58933303074,4044.88828610396,1705.74892136065,1526.35387525898,"chr11","protein_coding","Cfap36"
"2417",2417,"ENSMUSG00000020472.15",1064.28096722537,-0.807305458319104,0.167428717887965,-4.82178606216954,1.42278495954166e-06,3.075708426428e-05,1131.46082082569,1577.6948426554,781.718072068924,766.250133351486,"chr11","protein_coding","Zkscan17"
"2420",2420,"ENSMUSG00000020475.4",747.761242166157,-5.22571414178277,0.753584867501718,-6.93447329841831,4.07737407453515e-12,2.40529408233656e-10,793.08907578013,2120.12041080909,47.1035248554352,30.7319572199794,"chr11","protein_coding","Pgam2"
"2423",2423,"ENSMUSG00000020481.16",1148.19264599351,-1.65896189441849,0.441098386354334,-3.76097928657088,0.000169249446337166,0.00219103857785426,1277.86234948437,2210.35939929535,636.398686876624,468.150148317686,"chr11","protein_coding","Ankrd36"
"2435",2435,"ENSMUSG00000020513.16",338.132454718713,-0.792794760607788,0.245204613997869,-3.2331967481439,0.00122413224002651,0.0119947175519111,353.884489804092,503.751715945283,272.599122567625,222.294490557851,"chr11","protein_coding","Tubd1"
"2446",2446,"ENSMUSG00000020526.13",340.452553705965,-0.806362356894133,0.23712915093908,-3.40051973239382,0.000672578813996089,0.00725424292238639,358.732222541134,507.718264889734,251.552866781154,243.806860611836,"chr11","protein_coding","Znhit3"
"2463",2463,"ENSMUSG00000020553.9",354.874116451055,-0.761531545052705,0.212200214968199,-3.58874068608663,0.000332279143335793,0.00395956194714749,416.905015385643,475.985873334126,274.603527880622,252.002049203831,"chr11","protein_coding","Pctp"
"2465",2465,"ENSMUSG00000020562.8",94.7576213359618,-1.28876844112756,0.441074308630945,-2.9218850790194,0.00347919889042423,0.029018182336704,118.284678783834,150.72885988914,74.1629965808979,35.8539500899759,"chr12","protein_coding","Efcab10"
"2491",2491,"ENSMUSG00000020610.18",1511.953296042,-0.902711210078345,0.160785776029079,-5.61437231807795,1.97277034616256e-08,6.35621579367091e-07,1625.92956000401,2314.48130908719,1100.41851683548,1006.98379824132,"chr11","protein_coding","Amz2"
"2509",2509,"ENSMUSG00000020639.15",702.977188778115,-1.55084230266714,0.20367694730765,-7.6142259748455,2.65276334899842e-14,2.17311795966129e-12,860.957334098723,1235.5799961965,400.881062599448,314.490362217789,"chr12","protein_coding","Pfn4"
"2518",2518,"ENSMUSG00000020650.16",1766.66155986542,-0.738657295846087,0.150031165269909,-4.92335905354885,8.50711557152566e-07,1.92974188872478e-05,1869.28574340353,2549.49933404591,1397.07050315908,1250.79065885316,"chr12","protein_coding","Bcap29"
"2524",2524,"ENSMUSG00000020657.17",1109.8298016245,-1.06251216430792,0.179303059489717,-5.92578937209298,3.10800751303583e-09,1.16891122711463e-07,1203.20726533391,1798.82994630855,691.519832984048,745.7621618715,"chr12","protein_coding","Dnajc27"
"2527",2527,"ENSMUSG00000020660.7",162.348857059451,-1.22636074302657,0.327412126711046,-3.74561796273625,0.000179950264739883,0.00231181819475987,181.305204365384,273.691877167122,103.226873619358,91.1714730859388,"chr12","protein_coding","Pomc"
"2551",2551,"ENSMUSG00000020697.17",2477.38528815519,-0.629022935761036,0.112898052970946,-5.57160127396453,2.52408568936855e-08,7.91819377343928e-07,2787.44632379936,3230.75411525538,1912.20266859937,1979.13804496667,"chr11","protein_coding","Lig3"
"2552",2552,"ENSMUSG00000020698.12",493.134930362899,-3.27328333902585,0.690320096106288,-4.74168919243206,2.11943603929212e-06,4.41200296492147e-05,533.250601074659,1254.42110368264,117.257710810339,67.6103058839546,"chr11","protein_coding","Cct6b"
"2561",2561,"ENSMUSG00000020712.12",3101.28300270473,-1.00551077471594,0.140066229435788,-7.1788237519231,7.03137186565573e-13,4.72667037640127e-11,3754.0842315656,4526.82398285476,2359.18505339775,1765.03874300082,"chr11","protein_coding","Tcam1"
"2582",2582,"ENSMUSG00000020743.16",2482.30316786472,-0.725721785886791,0.117050183331765,-6.20009098003564,5.64305302400465e-10,2.40889314109093e-08,2959.05606269065,3228.77084078315,2022.44496081422,1718.94080717085,"chr11","protein_coding","Mif4gd"
"2609",2609,"ENSMUSG00000020799.17",756.012954195739,-2.07749592608663,0.453149449571161,-4.58457122270075,4.54919004203339e-06,8.65929551368801e-05,936.581964796583,1508.28023612751,351.773132431016,227.416483427847,"chr11","protein_coding","Tekt1"
"2614",2614,"ENSMUSG00000020805.15",142.744225133968,-10.5809265919495,1.9658036264139,-5.38249418699653,7.34607500289126e-08,2.08471923714589e-06,139.61470282682,431.362197709051,0,0,"chr11","protein_coding","Slc13a5"
"2640",2640,"ENSMUSG00000020844.7",975.387371334106,-1.47559674503894,0.391327391053016,-3.77074740684081,0.000162759352378111,0.00212332220246209,1049.04936429597,1820.64596550303,542.191637165754,489.662518371671,"chr11","protein_coding","Nxn"
"2650",2650,"ENSMUSG00000020865.17",120.060080707665,-2.50283557925413,0.48730847841687,-5.13603947008094,2.80588752914078e-07,7.0702774924825e-06,101.80238747789,306.415905958843,32.0704850079558,39.9515443859732,"chr11","protein_coding","Abcc3"
"2652",2652,"ENSMUSG00000020867.14",27.5005106664648,-3.65131330220548,1.02186388127122,-3.57318951097789,0.000352659341436638,0.00417292930680055,10.6650120214932,91.2306257223741,4.00881062599448,4.09759429599725,"chr11","protein_coding","Spata20"
"2662",2662,"ENSMUSG00000020878.7",1203.77442638632,-2.38846509130922,0.475419654096705,-5.02390902590532,5.06302271673296e-07,1.21093618972074e-05,1389.36020243634,2653.62124383775,428.942736981409,343.17352228977,"chr11","protein_coding","Lrrc46"
"2683",2683,"ENSMUSG00000020904.12",335.529339384834,-3.66468924023532,0.32090551762204,-11.4198386721152,3.32851236207523e-30,1.46411128552674e-27,451.808691092348,792.318151654097,62.1365647029145,35.8539500899759,"chr11","protein_coding","Cfap52"
"2704",2704,"ENSMUSG00000020932.15",31.8131251158661,-2.99434254990226,0.744628020673122,-4.02125956419886,5.78877748569908e-05,0.000853718102373434,42.6600480859727,70.4062437640061,7.01541859549034,7.17079001799519,"chr11","protein_coding","Gfap"
"2720",2720,"ENSMUSG00000020961.16",407.239873248344,-0.797406432309798,0.198063628030369,-4.0260114400587,5.67309300001178e-05,0.000838490604545204,490.590552988687,543.417205389793,287.632162415104,307.319572199794,"chr12","protein_coding","Ston2"
"2730",2730,"ENSMUSG00000020990.6",50.2833026144194,-2.60699164123125,0.567532842033974,-4.59355203460664,4.35764296879876e-06,8.34177368312906e-05,76.5941772452693,96.1888119029379,15.0330398474793,13.3171814619911,"chr12","protein_coding","Cdkl1"
"2735",2735,"ENSMUSG00000021003.11",548.367625690715,-0.701399234401111,0.177501644034774,-3.95150838300799,7.76601512903788e-05,0.00111051272170284,664.139384974803,694.146065278933,448.986790111382,386.198262397741,"chr12","protein_coding","Galc"
"2740",2740,"ENSMUSG00000021013.17",445.565838015804,-0.686702287994981,0.186857031455485,-3.6750144356145,0.00023783596674917,0.00293975134465651,541.006973453927,558.291763931485,337.742295240035,345.222319437768,"chr12","protein_coding","Ttc8"
"2766",2766,"ENSMUSG00000021066.10",557.061354601369,-0.714232048331267,0.175628806447096,-4.0667135578719,4.76807905673996e-05,0.000717837140134497,646.687547121451,737.778103667895,430.947142294407,412.832625321723,"chr12","protein_coding","Atl1"
"2767",2767,"ENSMUSG00000021067.9",1394.60670900479,-0.604444804949698,0.127068672411933,-4.75683576035328,1.96651034009983e-06,4.11057543611364e-05,1584.23905846544,1780.98047605852,1133.49120449994,1079.71609699528,"chr12","protein_coding","Sav1"
"2774",2774,"ENSMUSG00000021078.6",22.2537297736968,-6.44133124014784,1.72622639468725,-3.7314521779832,0.000190379153492589,0.00242424908229644,10.6650120214932,77.3477044167954,1.00220265649862,0,"chr12","protein_coding","Tomm20l"
"2777",2777,"ENSMUSG00000021086.6",153.540445320675,-3.94579947994069,0.446643225771529,-8.83434305563403,1.00688213888296e-18,1.5552101677983e-16,189.061576744652,387.73015932009,24.0528637559669,13.3171814619911,"chr12","protein_coding","Ccdc175"
"2778",2778,"ENSMUSG00000021087.19",187.540309461915,-1.18111310082466,0.319501576991953,-3.69673637277353,0.000218388918938091,0.00272770455913169,215.239333524681,305.424268722731,137.301763940311,92.1958716599381,"chr12","protein_coding","Rtn1"
"2779",2779,"ENSMUSG00000021090.17",277.257597800958,-1.06338920868662,0.24773432163501,-4.29245815302624,1.76705861277785e-05,0.000295249083162238,329.64582611888,420.454188111811,167.36784363527,191.562533337871,"chr12","protein_coding","Lrrc9"
"2853",2853,"ENSMUSG00000021234.10",408.770752713316,-0.929074032756606,0.212522228038222,-4.371655809055,1.23307806606156e-05,0.000214532257856316,471.199622040517,600.932165084334,298.656391636589,264.294832091823,"chr12","protein_coding","Fam161b"
"2862",2862,"ENSMUSG00000021245.16",1175.56187539599,-0.90014289423278,0.141702139671418,-6.35235922562672,2.1203744450164e-10,9.61965392835468e-09,1407.7815868371,1654.05090983609,862.896487245312,777.518517665478,"chr12","protein_coding","Mlh3"
"2870",2870,"ENSMUSG00000021257.15",1672.95969504639,-0.912905053703477,0.165174674337113,-5.52690693877371,3.2592573020456e-08,9.99209276508948e-07,1758.75743699897,2611.97247992101,1210.66080905033,1110.44805421525,"chr12","protein_coding","Angel1"
"2871",2871,"ENSMUSG00000021258.11",2451.16151602223,-0.832859483958175,0.136991684837461,-6.07963530740098,1.20456198485249e-09,4.84554815139268e-08,2678.85711048961,3600.63480432544,1794.94495778903,1730.20919148484,"chr12","protein_coding","Ccnk"
"2880",2880,"ENSMUSG00000021270.14",38436.2424481816,-0.680920167814082,0.0840887062617691,-8.0976411468904,5.60350723480254e-16,5.69755604969822e-14,44876.4314933485,49807.9550954718,30578.2052524294,28482.3779514769,"chr12","protein_coding","Hsp90aa1"
"2919",2919,"ENSMUSG00000021363.15",519.589814251486,-1.59374765172508,0.207140690781692,-7.694034647228,1.42566421865455e-14,1.19202023968001e-12,677.713036638522,883.548777376471,287.632162415104,229.465280575846,"chr13","protein_coding","Mak"
"2931",2931,"ENSMUSG00000021379.3",964.668671348424,-0.904665794286674,0.166619699164308,-5.42952483304247,5.65042907110563e-08,1.64032685544837e-06,1193.51179985983,1321.85243573831,771.696045503938,571.614404291616,"chr13","protein_coding","Id4"
"2938",2938,"ENSMUSG00000021392.9",5123.13309019995,-0.71934840016789,0.0983953589326297,-7.31079603724421,2.65564379052428e-13,1.9122525429704e-11,6013.12768702734,6736.19174491399,4033.86569240695,3709.34723645151,"chr13","protein_coding","Nol8"
"2975",2975,"ENSMUSG00000021483.9",389.626876939197,-1.10958681680209,0.255106519253051,-4.3495039642693,1.36445817397331e-05,0.000234566242074562,431.44821359677,633.656193876055,293.645378354096,199.757721929866,"chr13","protein_coding","Cdk20"
"3010",3010,"ENSMUSG00000021552.8",3890.38895247252,-0.78564043350086,0.136232541625013,-5.76690726114012,8.0739451277182e-09,2.79740078277826e-07,4143.84194362381,5704.88901935672,3017.63219871735,2695.19264819219,"chr13","protein_coding","Gkap1"
"3014",3014,"ENSMUSG00000021557.16",1495.004237482,-0.768519473157241,0.133702779801704,-5.74796929650259,9.03216349126222e-09,3.08190212617538e-07,1699.61509760705,2068.55527453122,1102.42292214848,1109.42365564126,"chr13","protein_coding","Agtpbp1"
"3020",3020,"ENSMUSG00000021572.10",1637.62976865271,-1.07944404240327,0.144949272020892,-7.44704700722942,9.54526165206988e-14,7.28825751954649e-12,1912.91533803691,2533.63313826811,1070.35243714053,1033.61816116531,"chr13","protein_coding","Cep72"
"3046",3046,"ENSMUSG00000021615.14",476.68771262942,-1.05101830658478,0.189947634161403,-5.53320030136152,3.14440037878473e-08,9.66927010096203e-07,609.844778319929,676.296595028904,331.729079301043,288.880397867806,"chr13","protein_coding","Xrcc4"
"3059",3059,"ENSMUSG00000021643.16",853.522245339706,-1.69947920207983,0.204186550560638,-8.32316916767314,8.56420816372652e-17,9.95909126349669e-15,1021.90206096853,1588.60285225264,441.971371515892,361.612696621757,"chr13","protein_coding","Serf1"
"3104",3104,"ENSMUSG00000021718.6",232.487708925769,-1.29334346968942,0.259193623511677,-4.9898737946042,6.04187533807136e-07,1.41966994954768e-05,301.528976244035,358.97267947282,137.301763940311,132.147416045911,"chr13","protein_coding","Nt5el"
"3118",3118,"ENSMUSG00000021749.7",83.3639148592458,-5.5267827650954,0.703476906134087,-7.85638123569327,3.95390411261299e-15,3.63651344611869e-13,123.132411520876,203.285633403116,6.01321593899172,1.02439857399931,"chr14","protein_coding","Fam3d"
"3124",3124,"ENSMUSG00000021758.15",8762.31432490371,-0.777366629155712,0.0895056623112583,-8.68511118830001,3.78372092687025e-18,5.3915358615699e-16,10493.4022826019,11641.8211519638,6639.59259930336,6274.44126574579,"chr13","protein_coding","Ddx4"
